"location_id";"date";"V1";"location_name";"allbed_mean";"allbed_upper";"allbed_lower";"ICUbed_mean";"ICUbed_upper";"ICUbed_lower";"InvVen_mean";"InvVen_upper";"InvVen_lower";"admis_mean";"admis_upper";"admis_lower";"newICU_mean";"newICU_upper";"newICU_lower";"bedover_mean";"bedover_upper";"bedover_lower";"icuover_mean";"icuover_upper";"icuover_lower";"hosp_data_type";"deaths_data_type";"deaths_mean";"deaths_lower";"deaths_upper";"totdea_mean";"totdea_lower";"totdea_upper";"deaths_mean_smoothed";"deaths_lower_smoothed";"deaths_upper_smoothed";"totdea_mean_smoothed";"totdea_lower_smoothed";"totdea_upper_smoothed";"mobility_data_type";"mobility_composite";"total_tests_data_type";"total_tests";"confirmed_infections_data_type";"confirmed_infections";"est_infections_data_type";"est_infections_mean";"est_infections_lower";"est_infections_upper";"total_pop";"deaths_mean_p100k_rate";"deaths_lower_p100k_rate";"deaths_upper_p100k_rate";"totdea_mean_p100k_rate";"totdea_lower_p100k_rate";"totdea_upper_p100k_rate";"deaths_mean_smoothed_p100k_rate";"deaths_lower_smoothed_p100k_rate";"deaths_upper_smoothed_p100k_rate";"totdea_mean_smoothed_p100k_rate";"totdea_lower_smoothed_p100k_rate";"totdea_upper_smoothed_p100k_rate";"confirmed_infections_p100k_rate";"est_infections_mean_p100k_rate";"est_infections_lower_p100k_rate";"est_infections_upper_p100k_rate";"inf_cuml_mean";"inf_cuml_upper";"inf_cuml_lower";"seroprev_mean";"seroprev_upper";"seroprev_lower";"seroprev_data_type"
92;"2020-06-02";177446;"Spain";9591848;"11887.93";7781595;"714.6843";"882.1893";581956;2168183;2680997;1761516;"716.37";1019922;"484.0484";"226.6204";"317.3034";"156.0553";9999;9999;9999;9999;9999;9999;"observed";"observed";68;68;68;34855;34855;34855;"41.26622803267";"41.2662280326705";"41.2662280326705";"34719.8068525534";"34719.0504308781";"34722.0080567796";"observed";"-46.8403173843132";"observed";"43647.7034524749";"observed";"780.000000000058";"projected";"1204.84064933796";"1026.64692270678";"1426.15119425833";"46021217.7361228";"0.147757932851537";"0.147757932851537";"0.147757932851537";"75.7368051402988";"75.7368051402988";"75.7368051402988";"0.0896678316277568";"0.0896678316277579";"0.0896678316277579";"75.4430424932047";"75.4413988563943";"75.4478255135907";"1.69487040623834";"2.61801123178942";"2.23081216275802";"3.0988992999612";"1925801.19053841";"2277063.09568806";"1596010.16521216";"0.0407200285036621";"0.0441722077726116";"0.0374315908454355";"projected"
92;"2020-06-03";177447;"Spain";8831773;"11176.36";6960904;"659.9343";"832.3902";"521.7341";1927877;2433594;1517902;"710.7255";1018662;"480.4666";"225.0615";"314.4004";"153.5465";9999;9999;9999;9999;9999;9999;"observed";"observed";38;38;38;34893;34893;34893;"37.9546281956936";"37.9546281956935";"37.9546281956935";"34757.761480749";"34757.0050590738";"34759.9626849753";"observed";"-46.3203554325141";"observed";"42795.8535164712";"observed";"830.000000000116";"projected";"1180.36978393544";"1001.94075759356";"1399.30196080286";"46021217.7361228";"0.0825706095346824";"0.0825706095346824";"0.0825706095346824";"75.8193757498335";"75.8193757498335";"75.8193757498335";"0.0824720206521227";"0.0824720206521225";"0.0824720206521225";"75.5255145138566";"75.5238708770464";"75.5302975342428";"1.80351594509989";"2.56483822462817";"2.17712787031952";"3.04055831122548";"1926981.56032235";"2278462.39764886";"1597012.10596976";"0.0407565622716374";"0.0442090950897321";"0.0374650303636528";"projected"
92;"2020-06-04";177448;"Spain";"8095.96";"10475.47";6224811;"602.1148";"778.2364";"462.4868";"1714.54";2223221;1306647;"704.6963";1015834;"474.6174";"223.3218";"313.0529";"153.2037";9999;9999;9999;9999;9999;9999;"observed";"observed";27;27;27;34920;34920;34920;"35.1425032687773";"35.1425032687778";"35.1425032687778";"34792.9039840177";"34792.1475623426";"34795.1051882441";"observed";"-45.7534868239221";"observed";"42135.8947943056";"observed";"724.5";"projected";"1159.05525561754";"991.867794319487";"1378.9403621253";"46021217.7361228";"0.0586685909851691";"0.0586685909851691";"0.0586685909851691";"75.8780443408187";"75.8780443408187";"75.8780443408187";"0.0763615240915134";"0.0763615240915145";"0.0763615240915145";"75.6018760379479";"75.600232401138";"75.6066590583344";"1.57427385810204";"2.51852365633467";"2.15524021986266";"2.99631437401741";"1928140.61557796";"2279841.33801099";"1598003.97376408";"0.0407916636380677";"0.0442446632950787";"0.0374951497070075";"projected"
92;"2020-06-05";177449;"Spain";7387075;9722777;5522796;"544.8867";"720.5795";"400.3743";1530555;2033106;1121289;698807;1020544;"468.0203";"221.6024";"312.4341";"152.2227";9999;9999;9999;9999;9999;9999;"observed";"observed";36;36;36;34956;34956;34956;"32.7238199254754";"32.7238199254759";"32.7238199254759";"34825.6278039425";"34824.871382268";"34827.8290081696";"observed";"-45.1286117565327";"observed";"41642.5910034952";"observed";"852.500000000058";"projected";"1140.83109909656";"977.34987687139";"1360.89612430333";"46021217.7361228";"0.0782247879802254";"0.0782247879802254";"0.0782247879802254";"75.9562691287989";"75.9562691287989";"75.9562691287989";"0.0711059409881497";"0.0711059409881508";"0.0711059409881508";"75.6729819789346";"75.671338342126";"75.6777649993226";"1.85240643758741";"2.47892419022433";"2.12369408057678";"2.95710585518718";"1929281.44667706";"2281202.23413529";"1598981.32364095";"0.0408254347929646";"0.0442790085606923";"0.0375238805715823";"projected"
92;"2020-06-06";177450;"Spain";7090391;9431323;5224958;"493.9219";"676.2827";"348.1469";1388986;1906104;"980.7305";"693.5964";1015016;"462.6888";"219.8541";"312.4372";"151.1485";9999;9999;9999;9999;9999;9999;"observed";"observed";53;53;53;35009;35009;35009;"30.6175056183755";"30.617505618376";"30.617505618376";"34856.2453095615";"34855.4888878864";"34858.4465137879";"observed";"-44.444350001761";"observed";"41268.4653005939";"observed";"611.999999999767";"projected";"1125.65051704414";"967.331298204483";"1343.37204165975";"46021217.7361228";"0.11516427119311";"0.11516427119311";"0.11516427119311";"76.071433399992";"76.071433399992";"76.071433399992";"0.0665291079300218";"0.0665291079300229";"0.0665291079300229";"75.739511086866";"75.737867450056";"75.7442941072524";"1.32982139566333";"2.44593813987803";"2.10192460301894";"2.9190275871499";"1930407.09719411";"2282545.60617695";"1599948.65493915";"0.0408579736134166";"0.0443122225920524";"0.0375513396047645";"projected"
92;"2020-06-07";177451;"Spain";6803472;9155252;"4977.56";"442.3588";624915;"297.2724";1256652;1774046;"846.3199";"689.3894";1011276;"458.9185";"218.0231";"311.5505";"149.7318";9999;9999;9999;9999;9999;9999;"observed";"observed";15;15;15;35024;35024;35024;"28.7766742554374";"28.776674255437";"28.776674255437";"34885.0219838171";"34884.2655621419";"34887.2231880434";"observed";"-43.7031731246724";"observed";"40950.6367580159";"observed";"517.000000000058";"projected";"1113.48137294617";"955.731247455571";"1328.31945802386";"46021217.7361228";"0.0325936616584273";"0.0325936616584273";"0.0325936616584273";"76.1040270616504";"76.1040270616504";"76.1040270616504";"0.0625291456224334";"0.0625291456224325";"0.0625291456224325";"75.8020402324888";"75.8003965956786";"75.806823252875";"1.12339487182725";"2.4194956755179";"2.07671872773023";"2.88631966594234";"1931520.57856705";"2283873.92563497";"1600904.38618661";"0.0408893735102602";"0.0443443923997048";"0.037577636314272";"projected"
92;"2020-06-08";177452;"Spain";"6569.8";8906077;4762651;"441.3375";"626.9577";"297.78";1112511;1581018;"753.4072";"686.2913";1009864;"456.7835";"216.2084";"311.9089";"147.5687";9999;9999;9999;9999;9999;9999;"observed";"observed";17;17;17;35041;35041;35041;"27.1573028588598";"27.1573028588592";"27.1573028588592";"34912.1792866755";"34911.4228650007";"34914.3804909022";"observed";"-42.9060264163733";"observed";"40618.9154764751";"observed";"618.000000000058";"projected";"1104.30634076752";"942.627320436505";"1318.96409921361";"46021217.7361228";"0.0369394832128842";"0.0369394832128842";"0.0369394832128842";"76.1409665448633";"76.1409665448633";"76.1409665448633";"0.0590103960624744";"0.0590103960624731";"0.0590103960624731";"75.8610506285502";"75.8594069917409";"75.8658336489373";"1.34285886032733";"2.3995591492155";"2.04824506348649";"2.86599130595871";"1932624.88490782";"2285192.88973419";"1601847.01350704";"0.0409197238378208";"0.0443756007008413";"0.0376028737450393";"projected"
92;"2020-06-09";177453;"Spain";"6359.71";"8741.86";4555831;"437.3162";"621.2899";"295.3951";1165016;"1653.83";"786.4669";"684.3378";1011514;"452.4472";"214.5026";"310.5133";"146.0256";9999;9999;9999;9999;9999;9999;"observed";"observed";31;31;31;35072;35072;35072;"25.714146902708";"25.7141469027075";"25.7141469027075";"34937.8934335787";"34937.1370119034";"34940.094637805";"observed";"-42.0557811758935";"observed";"40206.8253249656";"observed";"523.999999999884";"projected";"1098.124248746";"931.216540052624";"1316.88109049249";"46021217.7361228";"0.067360234094083";"0.067360234094083";"0.067360234094083";"76.2083267789574";"76.2083267789574";"76.2083267789574";"0.0558745469321307";"0.0558745469321296";"0.0558745469321296";"75.9169251754835";"75.9152815386731";"75.9217081958697";"1.13860524726747";"2.38612601483612";"2.02345045581377";"2.86146511385953";"1933723.00915657";"2286509.77082468";"1602778.2300471";"0.0409491103162602";"0.0444059264260496";"0.0376271492611716";"projected"
92;"2020-06-10";177454;"Spain";6152899;"8523.37";4347621;"437.4464";"625.0053";"293.8163";1219121;1740607;"819.9834";"683.5321";1001597;"449.8885";"213.0223";"309.2393";"144.2068";9999;9999;9999;9999;9999;9999;"observed";"observed";22;22;22;35094;35094;35094;"24.3933468585467";"24.393346858547";"24.393346858547";"34962.2867804367";"34961.530358762";"34964.4879846635";"observed";"-41.1559127218646";"observed";"39665.0171867112";"observed";789;"projected";"1094.9434029546";"930.951528203663";"1316.61857814909";"46021217.7361228";"0.0478040370990267";"0.0478040370990267";"0.0478040370990267";"76.2561308160564";"76.2561308160564";"76.2561308160564";"0.0530045662816087";"0.0530045662816094";"0.0530045662816094";"75.9699297417639";"75.9682861049548";"75.9747127621512";"1.71442660323327";"2.37921432073528";"2.02287460871107";"2.8608946979594";"1934817.95255952";"2287826.38940283";"1603709.1815753";"0.0409776156620363";"0.0444354453556866";"0.0376505554394766";"projected"
92;"2020-06-11";177455;"Spain";5958475;8365067;4178485;"432.7621";"619.8346";"292.6301";1228477;"1757.9";"830.0728";"683.7993";"998.4976";"446.9786";"211.7784";"308.8422";"142.7132";9999;9999;9999;9999;9999;9999;"observed";"observed";32;32;32;35126;35126;35126;"23.1792026247532";"23.1792026247535";"23.1792026247535";"34985.4659830613";"34984.7095613867";"34987.6671872883";"observed";"-40.208904294991";"observed";"38972.6970924794";"observed";"740.000000000058";"projected";"1094.78366328311";"926.739277516901";"1326.90628908758";"46021217.7361228";"0.0695331448713115";"0.0695331448713115";"0.0695331448713115";"76.3256639609277";"76.3256639609277";"76.3256639609277";"0.050366339190889";"0.0503663391908897";"0.0503663391908897";"76.0202960809544";"76.0186524441456";"76.0250791013422";"1.6079539751492";"2.37886722068155";"2.01372176379741";"2.88324897593066";"1935912.7362228";"2289153.29569192";"1604635.92085282";"0.0410053191525369";"0.0444615119629055";"0.0376731799092773";"projected"
92;"2020-06-12";177456;"Spain";5928942;8322123;4158251;"428.8323";"615.5835";"290.9477";1220617;1753255;"828.3861";"685.0045";1006994;"450.4943";"210.9413";"307.9257";"141.3079";9999;9999;9999;9999;9999;9999;"observed";"observed";23;23;23;35149;35149;35149;"22.0527292862101";"22.0527292862107";"22.0527292862107";"35007.5187123476";"35006.7622906729";"35009.7199165745";"observed";"-39.2141075230324";"observed";"38141.3067671427";"observed";"698.000000000175";"projected";"1097.67689398558";"927.614182694207";"1336.54030212791";"46021217.7361228";"0.0499769478762551";"0.0499769478762551";"0.0499769478762551";"76.375640908804";"76.375640908804";"76.375640908804";"0.0479186131333081";"0.0479186131333094";"0.0479186131333094";"76.0682146940879";"76.0665710572788";"76.0729977144754";"1.51669172250586";"2.38515395285595";"2.01562285468623";"2.90418282669395";"1937010.41311679";"2290489.83599404";"1605563.53503551";"0.041032297076945";"0.0444863982493188";"0.0376951061008028";"projected"
92;"2020-06-13";177457;"Spain";5902998;8287501;4098982;"424.9329";"614.8218";288017;1221992;1766433;"828.2183";687101;1003693;"452.9918";"210.4563";"304.5876";"140.8444";9999;9999;9999;9999;9999;9999;"observed";"observed";"7.66666666670062";"7.66666666670062";"7.66666666670062";"35156.6666666667";"35156.6666666667";"35156.6666666667";"21.022813594369";"21.0228135943693";"21.0228135943693";"35028.5415259423";"35027.7851042673";"35030.7427301688";"observed";"-38.1703079436123";"observed";"37207.9083711221";"observed";"381.333333332848";"projected";"1103.66621635988";"933.483979365399";"1349.7973021306";"46021217.7361228";"0.0166589826254922";"0.0166589826254922";"0.0166589826254922";"76.3922998914295";"76.3922998914295";"76.3922998914295";"0.0456806982268699";"0.0456806982268705";"0.0456806982268705";"76.1138953923155";"76.1122517555058";"76.1186784127022";"0.828603309715407";"2.39816821599137";"2.02837739913321";"2.93298910487351";"1938114.07933315";"2291839.63329617";"1606497.01901488";"0.0410586225509626";"0.0445104449191353";"0.0377169609973087";"projected"
92;"2020-06-14";177458;"Spain";"5878.68";8309547;4100804;"423.1445";"612.9067";284472;1203007;1740699;"809.8925";"690.1888";1010817;"456.6095";"210.1635";"304.5957";"140.0088";9999;9999;9999;9999;9999;9999;"observed";"observed";"14.6666666665988";"14.6666666665988";"14.6666666665988";"35171.3333333333";"35171.3333333333";"35171.3333333333";"20.0377942281196";"20.03779422812";"20.03779422812";"35048.5793201705";"35047.8228984954";"35050.780524397";"observed";"-37.074473537292";"observed";"36221.9393390745";"observed";"310.333333334012";"projected";"1112.80845846104";"933.980298686869";"1366.91098617829";"46021217.7361228";"0.0318693580658703";"0.0318693580658703";"0.0318693580658703";"76.4241692494953";"76.4241692494953";"76.4241692494953";"0.0435403390301678";"0.0435403390301687";"0.0435403390301687";"76.1574357313459";"76.1557920945359";"76.1622187517325";"0.674326644534714";"2.41803349238101";"2.02945585673578";"2.97017561337882";"1939226.88779161";"2293206.54428235";"1607430.99931356";"0.0410843672598902";"0.0445337424047112";"0.0377415773191214";"projected"
92;"2020-06-15";177459;"Spain";5865842;8283116;"4111.02";"418.7381";"606.8791";282235;1187765;1721818;"801.3724";"694.3822";1006269;"462.4213";"210.0734";"306.6053";"139.8233";9999;9999;9999;9999;9999;9999;"observed";"observed";"17.6666666667006";"17.6666666667006";"17.6666666667006";35189;35189;35189;"19.105045719807";"19.1050457198067";"19.1050457198067";"35067.6843658906";"35066.9279442152";"35069.8855701168";"observed";"-35.916174612358";"observed";"35231.8472397037";"observed";"393.333333332965";"projected";"1125.17156588712";"944.266170252538";"1390.37195943504";"46021217.7361228";"0.038388090397777";"0.038388090397777";"0.038388090397777";"76.4625573398931";"76.4625573398931";"76.4625573398931";"0.0415135597440116";"0.0415135597440109";"0.0415135597440109";"76.1989492910905";"76.1973056542799";"76.2037323114765";"0.854678239042403";"2.44489742174717";"2.05180613791401";"3.02115421501268";"1940352.0593575";"2294596.91624179";"1608375.26548382";"0.041109600506539";"0.044556377661414";"0.0377659060843858";"projected"
92;"2020-06-16";177460;"Spain";5859227;8247499;4106551;"413.1892";"601.7882";"278.3478";1162312;1691357;"784.6238";"699.7974";1015164;"466.6476";"210.2814";"305.5535";"139.7833";9999;9999;9999;9999;9999;9999;"observed";"observed";27;27;27;35216;35216;35216;"18.2612149080874";"18.2612149080875";"18.2612149080875";"35085.9455807988";"35085.1891591233";"35088.1467850248";"observed";"-34.6846940239209";"observed";"34276.217516883";"observed";"520.000000000175";"projected";"1140.83495386589";"959.058763055697";"1411.78400686874";"46021217.7361228";"0.0586685909851691";"0.0586685909851691";"0.0586685909851691";"76.5212259308783";"76.5212259308783";"76.5212259308783";"0.0396799906790686";"0.0396799906790688";"0.0396799906790688";"76.2386292817698";"76.236985644959";"76.2434123021554";"1.12991360415919";"2.47893256629415";"2.08394912223914";"3.0676806836439";"1941492.89431136";"2296008.70024866";"1609334.32424687";"0.0411343889431956";"0.0445784341553997";"0.0377900171572871";"projected"
92;"2020-06-17";177461;"Spain";"5863.95";8228269;4096625;"405.2448";"591.4992";"272.8036";1136415;1657638;"766.2427";"706.5248";1018753;"474.5988";"210.8793";"306.3499";"140.7604";9999;9999;9999;9999;9999;9999;"observed";"observed";18;18;18;35234;35234;35234;"17.5225518786952";"17.522551878695";"17.522551878695";"35103.4681326767";"35102.711711002";"35105.6693369035";"observed";"-33.3827594582548";"observed";"33380.2199157783";"observed";"629.999999999942";"projected";"1159.89232232509";"972.456451122648";"1435.42654096571";"46021217.7361228";"0.0391123939901127";"0.0391123939901127";"0.0391123939901127";"76.5603383248684";"76.5603383248684";"76.5603383248684";"0.038074941821762";"0.0380749418217616";"0.0380749418217616";"76.2767042235899";"76.2750605867808";"76.2814872439772";"1.36893378965382";"2.52034252760476";"2.11306110302977";"3.1190538007842";"1942652.78663369";"2297444.12678962";"1610306.780698";"0.0411587974356796";"0.0445999927844609";"0.0378139784282535";"projected"
92;"2020-06-18";177462;"Spain";5915082;8338346;4100199;"397.0768";575114;"266.3318";1113874;1612237;"748.8604";714628;1021474;"484.8622";"211.9573";"305.2446";"142.3093";9999;9999;9999;9999;9999;9999;"observed";"observed";26;26;26;35260;35260;35260;"16.9135681960183";"16.9135681960187";"16.9135681960187";"35120.3817008733";"35119.625279198";"35122.5829050996";"observed";"-32.0352086682666";"observed";"32556.4394100987";"observed";609;"projected";"1182.45599593886";"989.96669007111";"1467.43279050225";"46021217.7361228";"0.0564956802079406";"0.0564956802079406";"0.0564956802079406";"76.6168340050764";"76.6168340050764";"76.6168340050764";"0.0367516746145171";"0.036751674614518";"0.036751674614518";"76.3134558982056";"76.3118122613953";"76.3182389185919";"1.32330266333215";"2.56937137717399";"2.15110928995273";"3.18860052534081";"1943835.24262963";"2298911.55958012";"1611296.74738807";"0.0411828893003322";"0.0446211319810502";"0.0378378560528108";"projected"
92;"2020-06-19";177463;"Spain";6081972;8555044;4220689;"390.3023";"561.8329";"258.8899";1096074;1575792;"728.1189";"724.1723";1027798;"497.0304";"213.4916";"308.3378";"143.6534";9999;9999;9999;9999;9999;9999;"observed";"observed";24;24;24;35284;35284;35284;"16.3900996163972";"16.390099616397";"16.390099616397";"35136.7718004894";"35136.0153788144";"35138.973004716";"observed";"-30.6866008653842";"observed";"31808.8512197798";"observed";585;"projected";"1208.6527304302";"1011.94225648636";"1499.91100536607";"46021217.7361228";"0.0521498586534836";"0.0521498586534836";"0.0521498586534836";"76.6689838637298";"76.6689838637298";"76.6689838637298";"0.0356142240963179";"0.0356142240963175";"0.0356142240963175";"76.3490701223013";"76.3474264854916";"76.3538531426882";"1.27115280467866";"2.62629454387842";"2.19886023505212";"3.25917278844354";"1945043.89536006";"2300411.47058549";"1612308.68964455";"0.0412067281148464";"0.0446419297403785";"0.0378617162724137";"projected"
92;"2020-06-20";177464;"Spain";6280098;8845662;4370491;"386.1589";558144;"256.0766";"1092.45";1577277;"727.8409";"735.2512";1035179;"511.5138";"215.62";"308.8146";"145.7932";9999;9999;9999;9999;9999;9999;"observed";"observed";12;12;12;35296;35296;35296;"15.9348832373794";"15.9348832373789";"15.9348832373789";"35152.7066837265";"35151.9502620518";"35154.9078879533";"observed";"-29.3930109564908";"observed";"31138.5275007288";"observed";"445.999999999942";"projected";"1238.62568029213";"1035.62408777058";"1530.31903083776";"46021217.7361228";"0.0260749293267418";"0.0260749293267418";"0.0260749293267418";"76.6950587930566";"76.6950587930566";"76.6950587930566";"0.0346250795203792";"0.0346250795203781";"0.0346250795203781";"76.3836952018211";"76.382051565012";"76.3884782222084";"0.969118206643778";"2.69142308965873";"2.25031874147411";"3.32524671470522";"1946282.52104035";"2301941.78961633";"1613344.31373232";"0.0412303774555434";"0.0446624632150713";"0.0378856251769199";"projected"
92;"2020-06-21";177465;"Spain";6496271;9185963;4535585;"385.5346";"560.7306";"255.9605";1093948;1589526;"728.0051";"747.8097";1042698;"528.2591";"218.3422";"310.0612";"149.6569";9999;9999;9999;9999;9999;9999;"observed";"observed";8;8;8;35304;35304;35304;"15.5378547495402";"15.53785474954";"15.53785474954";"35168.2445384761";"35167.4881168014";"35170.4457427029";"observed";"-28.210919473093";"observed";"30548.8352603636";"observed";"428.999999999942";"projected";"1272.53447521399";"1057.42047636472";"1568.4766823435";"46021217.7361228";"0.0173832862178279";"0.0173832862178279";"0.0173832862178279";"76.7124420792744";"76.7124420792744";"76.7124420792744";"0.0337623720402867";"0.0337623720402863";"0.0337623720402863";"76.4174575738615";"76.4158139370524";"76.4222405942488";"0.932178723430894";"2.76510387558727";"2.29768034915498";"3.40815988689577";"1947555.05551556";"2303510.26629867";"1614401.73420869";"0.0412539010919713";"0.0446850539530639";"0.0379097494575928";"projected"
92;"2020-06-22";177466;"Spain";6728876;"9495.68";4692351;"390.8054";"566.4636";"260.1969";1111025;1608592;"741.9211";"761.8666";1056634;"546.9474";"221.6626";"312.8163";"154.1366";9999;9999;9999;9999;9999;9999;"observed";"observed";13;13;13;35317;35317;35317;"15.2051325147839";"15.2051325147836";"15.2051325147836";"35183.4496709908";"35182.6932493161";"35185.6508752177";"observed";"-27.1797549372086";"observed";"30047.8077857703";"observed";"511.833333333023";"projected";"1310.55519365058";"1088.75280334001";"1613.44021599783";"46021217.7361228";"0.0282478401039703";"0.0282478401039703";"0.0282478401039703";"76.7406899193784";"76.7406899193784";"76.7406899193784";"0.0330393963105612";"0.0330393963105605";"0.0330393963105605";"76.4504969701719";"76.4488533333628";"76.4552799905594";"1.1121681661441";"2.84771950443611";"2.36576270011523";"3.50586163375554";"1948865.61070921";"2305123.70651467";"1615490.48701203";"0.0412773628412156";"0.0447083744212801";"0.0379340906376971";"projected"
92;"2020-06-23";177467;"Spain";6983343;"9796.91";4873631;"402.4523";"582.0513";"268.9839";1134403;1638789;"761.1475";777448;"1071.23";"568.1897";"225.5002";"315.4663";"158.3301";9999;9999;9999;9999;9999;9999;"observed";"observed";8;8;8;35325;35325;35325;"14.9270125137623";"14.9270125137619";"14.9270125137619";"35198.3766835047";"35197.6202618299";"35200.5778877314";"observed";"-26.3140461595265";"observed";"29646.7998079771";"observed";"589.833333333954";"projected";"1352.87416500735";"1122.41316053959";"1666.46676438974";"46021217.7361228";"0.0173832862178279";"0.0173832862178279";"0.0173832862178279";"76.7580732055962";"76.7580732055962";"76.7580732055962";"0.0324350663629785";"0.0324350663629777";"0.0324350663629777";"76.4829320365351";"76.4812883997259";"76.4877150569222";"1.28165520676995";"2.93967485337846";"2.43890365303956";"3.62108359223555";"1950218.48487422";"2306790.17327906";"1616612.90017257";"0.0413008271627588";"0.0447330412592945";"0.0379586778063796";"projected"
92;"2020-06-24";177468;"Spain";7238226;"10184.33";5060701;"419.6607";"604.6201";"281.8182";1160568;1669343;"782.2737";"794.6047";1085772;"582.7619";"229.7018";"317.8365";"163.9341";9999;9999;9999;9999;9999;9999;"observed";"observed";15;15;15;35340;35340;35340;"14.6701474229136";"14.6701474229135";"14.6701474229135";"35213.0468309275";"35212.2904092528";"35215.2480351543";"observed";"-25.6085871109661";"observed";"29356.7863362413";"observed";"640.333333333081";"projected";"1399.68731220968";"1156.34546270042";"1714.51945372332";"46021217.7361228";"0.0325936616584273";"0.0325936616584273";"0.0325936616584273";"76.7906668672546";"76.7906668672546";"76.7906668672546";"0.0318769214387796";"0.0318769214387794";"0.0318769214387794";"76.5148089579737";"76.5131653211646";"76.519591978361";"1.39138720101809";"3.04139564545038";"2.512635518101";"3.7254977987633";"1951618.17218643";"2308504.69273278";"1617769.24563527";"0.0413243599330729";"0.0447577405907703";"0.0379835791626367";"projected"
92;"2020-06-25";177469;"Spain";"7526.9";"10519.82";5310531;"435.3714";"624.3141";"295.4149";1171311;1676484;"797.0903";813365;"1097.57";"608.9575";"233.9679";322244;"169.6733";9999;9999;9999;9999;9999;9999;"observed";"observed";28;28;28;35368;35368;35368;"14.4088286915835";"14.4088286915836";"14.4088286915836";"35227.4556596189";"35226.6992379444";"35229.6568638459";"observed";"-25.0469031197718";"observed";"29184.7966101983";"observed";"529.333333332907";"projected";"1451.20149602259";"1197.63729602577";"1787.62027825091";"46021217.7361228";"0.0608415017623976";"0.0608415017623976";"0.0608415017623976";"76.851508369017";"76.851508369017";"76.851508369017";"0.0313090991511808";"0.031309099151181";"0.031309099151181";"76.5461180571245";"76.5444744203158";"76.5509010775122";"1.15019410474535";"3.15333137063758";"2.60235898774518";"3.88433936820358";"1953069.37368245";"2310292.31301103";"1618966.88293129";"0.0413480285242413";"0.0447825253971622";"0.0380088646794991";"projected"
92;"2020-06-26";177470;"Spain";7818439;"10821.55";5588999;"444.1819";"632.9069";"303.4019";1180309;1678393;"808.9499";"833.7578";1112631;"633.4857";238495;"326.6906";"175.9568";9999;9999;9999;9999;9999;9999;"observed";"observed";15;15;15;35383;35383;35383;"14.1369523150583";"14.1369523150581";"14.1369523150581";"35241.5926119348";"35240.8361902595";"35243.793816161";"observed";"-24.6066433269914";"observed";"29132.3584953977";"observed";"756.833333334187";"projected";"1507.63026698099";"1244.20515690516";"1849.34096646359";"46021217.7361228";"0.0325936616584273";"0.0325936616584273";"0.0325936616584273";"76.8841020306755";"76.8841020306755";"76.8841020306755";"0.0307183360425554";"0.0307183360425549";"0.0307183360425549";"76.5768363931689";"76.5751927563585";"76.5816194135548";"1.64453130656761";"3.27594605519885";"2.70354679452248";"4.01845291679887";"1954577.00394943";"2312141.6539775";"1620211.0880882";"0.0413719016758047";"0.0448074495125042";"0.0380346059749269";"projected"
92;"2020-06-27";177471;"Spain";8110581;"11088.73";5826067;"451.4212";638105;"310.9917";1194116;"1684.08";"825.3809";"855.7765";1116766;"658.0513";"243.3829";"330.9925";"180.2792";9999;9999;9999;9999;9999;9999;"observed";"observed";"3.33333333329938";"3.33333333329938";"3.33333333329938";"35386.3333333333";"35386.3333333333";"35386.3333333333";"13.8791206919651";"13.8791206919653";"13.8791206919653";"35255.4717326261";"35254.7153109514";"35257.6729368529";"observed";"-24.2636049600545";"observed";"29196.5128459846";"observed";"440.833333332965";"projected";"1569.18418180609";"1289.47760874557";"1905.55618898388";"46021217.7361228";"0.00724303592402117";"0.00724303592402117";"0.00724303592402117";"76.8913450665995";"76.8913450665995";"76.8913450665995";"0.0301580909300258";"0.0301580909300263";"0.0301580909300263";"76.6069944840974";"76.6053508472883";"76.6117775044847";"0.957891500960756";"3.40969722010291";"2.80191979303806";"4.14060357965751";"1956146.18813124";"2314047.21016648";"1621500.56569694";"0.0413960490691129";"0.0448325672264266";"0.0380608758668336";"projected"
92;"2020-06-28";177472;"Spain";8394477;"11372.21";6025438;"455.8679";"634.4925";"318.5468";1201739;1670057;"842.1384";"879.4356";"1125.23";687316;"248.7187";"333.49";"187.4208";9999;9999;9999;9999;9999;9999;"observed";"observed";"10.3333333334012";"10.3333333334012";"10.3333333334012";"35396.6666666667";"35396.6666666667";"35396.6666666667";"13.5354639396506";"13.5354639396508";"13.5354639396508";"35269.0071965657";"35268.2507748911";"35271.2084007926";"observed";"-23.9940370495381";"observed";"29372.888946669";"observed";"428.499999999942";"projected";"1636.06339588489";"1342.44691695237";"1996.26924921257";"46021217.7361228";"0.0224534113648418";"0.0224534113648418";"0.0224534113648418";"76.9137984779643";"76.9137984779643";"76.9137984779643";"0.0294113554692543";"0.0294113554692547";"0.0294113554692547";"76.6364058395666";"76.6347622027577";"76.6411888599541";"0.93109226804228";"3.55501978514731";"2.91701737370296";"4.33771496586381";"1957782.25152712";"2316043.47941569";"1622843.0126139";"0.0414205442812211";"0.0448579361794277";"0.0380877511719028";"projected"
